category,category_url,article_name,article_url,parent_category,idioma,article_name_es
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Engaït,https://ca.wikipedia.org/wiki/Enga%C3%AFt,Geografia de Lles de Cerdanya,ca,Engaído
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Mare de Déu dels Àngels de la Llosa,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_dels_%C3%80ngels_de_la_Llosa,Geografia de Lles de Cerdanya,ca,Virgen de los Ángeles de la Losa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Mas Barnola,https://ca.wikipedia.org/wiki/Mas_Barnola,Geografia de Lles de Cerdanya,ca,Mas Barnola
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Molí de la Llosa,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_la_Llosa,Geografia de Lles de Cerdanya,ca,Molino de la Losa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Sant Antoni de Coborriu de la Llosa,https://ca.wikipedia.org/wiki/Sant_Antoni_de_Coborriu_de_la_Llosa,Geografia de Lles de Cerdanya,ca,San Antonio de Coborriu de la Llosa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Sant Marc del Vilar,https://ca.wikipedia.org/wiki/Sant_Marc_del_Vilar,Geografia de Lles de Cerdanya,ca,San Marcos del Vilar
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Santa Llúcia de Coborriu,https://ca.wikipedia.org/wiki/Santa_Ll%C3%BAcia_de_Coborriu,Geografia de Lles de Cerdanya,ca,Santa Lucía de Coborriu
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Vallcivera,https://ca.wikipedia.org/wiki/Vallcivera,Geografia de Lles de Cerdanya,ca,Vallcivera
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya&links=graph,Lles de Cerdanya,ca,Gráfico
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Balneari de Senillers,https://ca.wikipedia.org/wiki/Balneari_de_Senillers,Lles de Cerdanya,ca,Balneario de Senillers
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Barraca dels Contrabandistes,https://ca.wikipedia.org/wiki/Barraca_dels_Contrabandistes,Lles de Cerdanya,ca,Barraca de los Contrabandistas
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Castell d'Arànser,https://ca.wikipedia.org/wiki/Castell_d%27Ar%C3%A0nser,Lles de Cerdanya,ca,Castillo de Aránser
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Castell de la Llosa,https://ca.wikipedia.org/wiki/Castell_de_la_Llosa,Lles de Cerdanya,ca,Castillo de la Losa
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Castell de Lles,https://ca.wikipedia.org/wiki/Castell_de_Lles,Lles de Cerdanya,ca,Castell de Lles
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Castell de Travesseres,https://ca.wikipedia.org/wiki/Castell_de_Travesseres,Lles de Cerdanya,ca,Castillo de Travesseres
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Castell de Viliella,https://ca.wikipedia.org/wiki/Castell_de_Viliella,Lles de Cerdanya,ca,Castillo de Viliella
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Farga de la Llosa,https://ca.wikipedia.org/wiki/Farga_de_la_Llosa,Lles de Cerdanya,ca,Farga de la Losa
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Mare de Déu del Roser de Lles,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_del_Roser_de_Lles,Lles de Cerdanya,ca,Virgen del Roser de Lles
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Mare de Déu dels Àngels de la Llosa,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_dels_%C3%80ngels_de_la_Llosa,Lles de Cerdanya,ca,Virgen de los Ángeles de la Losa
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Mas Barnola,https://ca.wikipedia.org/wiki/Mas_Barnola,Lles de Cerdanya,ca,Mas Barnola
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Molí de la Llosa,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_la_Llosa,Lles de Cerdanya,ca,Molino de la Losa
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Molí de Travesseres,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_Travesseres,Lles de Cerdanya,ca,Molino de Travesseres
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Molí d'Arànser,https://ca.wikipedia.org/wiki/Mol%C3%AD_d%27Ar%C3%A0nser,Lles de Cerdanya,ca,Molino de Aránser
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Pont de Senillers,https://ca.wikipedia.org/wiki/Pont_de_Senillers,Lles de Cerdanya,ca,Puente de Senillers
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Pont del Diable (Lles de Cerdanya),https://ca.wikipedia.org/wiki/Pont_del_Diable_(Lles_de_Cerdanya),Lles de Cerdanya,ca,Puente del Diablo (Lles de Cerdanya)
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Rocaviva,https://ca.wikipedia.org/wiki/Rocaviva,Lles de Cerdanya,ca,Rocaviva
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Antoni de Coborriu de la Llosa,https://ca.wikipedia.org/wiki/Sant_Antoni_de_Coborriu_de_la_Llosa,Lles de Cerdanya,ca,San Antonio de Coborriu de la Llosa
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Cosme i Sant Damià d'Arànser,https://ca.wikipedia.org/wiki/Sant_Cosme_i_Sant_Dami%C3%A0_d%27Ar%C3%A0nser,Lles de Cerdanya,ca,San Cosme y San Damián de Aránser
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Fructuós de Músser,https://ca.wikipedia.org/wiki/Sant_Fructu%C3%B3s_de_M%C3%BAsser,Lles de Cerdanya,ca,San Fructuoso de Músser
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Jaume de Travesseres,https://ca.wikipedia.org/wiki/Sant_Jaume_de_Travesseres,Lles de Cerdanya,ca,San Jaime de Travesseres
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Marc del Vilar,https://ca.wikipedia.org/wiki/Sant_Marc_del_Vilar,Lles de Cerdanya,ca,San Marcos del Vilar
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Martí d'Arànser,https://ca.wikipedia.org/wiki/Sant_Mart%C3%AD_d%27Ar%C3%A0nser,Lles de Cerdanya,ca,San Martín de Aránser
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Pere de Lles,https://ca.wikipedia.org/wiki/Sant_Pere_de_Lles,Lles de Cerdanya,ca,San Pedro de Lles
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Sant Sebastià de Viliella,https://ca.wikipedia.org/wiki/Sant_Sebasti%C3%A0_de_Viliella,Lles de Cerdanya,ca,San Sebastián de Viliella
Patrimoni monumental de Lles de Cerdanya,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Lles_de_Cerdanya,Santa Llúcia de Coborriu,https://ca.wikipedia.org/wiki/Santa_Ll%C3%BAcia_de_Coborriu,Lles de Cerdanya,ca,Santa Lucía de Coborriu
Llívia,https://ca.wikipedia.org/wiki/Categoria:Ll%C3%ADvia,Llívia,https://ca.wikipedia.org/wiki/Ll%C3%ADvia,,ca,Llívia
Llívia,https://ca.wikipedia.org/wiki/Categoria:Ll%C3%ADvia,Festival de música de Llívia,https://ca.wikipedia.org/wiki/Festival_de_m%C3%BAsica_de_Ll%C3%ADvia,,ca,Festival de música de Llívia
Llívia,https://ca.wikipedia.org/wiki/Categoria:Ll%C3%ADvia,Combat de Llívia,https://ca.wikipedia.org/wiki/Combat_de_Ll%C3%ADvia,,ca,Combate de Llívia
Llívia,https://ca.wikipedia.org/wiki/Categoria:Ll%C3%ADvia,Guillem de Llívia,https://ca.wikipedia.org/wiki/Guillem_de_Ll%C3%ADvia,,ca,Guillermo de Llívia
Llívia,https://ca.wikipedia.org/wiki/Categoria:Ll%C3%ADvia,Tractat de Llívia,https://ca.wikipedia.org/wiki/Tractat_de_Ll%C3%ADvia,,ca,Tratado de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Edificis_de_Ll%C3%ADvia&links=graph,Llívia,ca,Gráfico
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Can Carbonell (Llívia),https://ca.wikipedia.org/wiki/Can_Carbonell_(Ll%C3%ADvia),Llívia,ca,Can Carbonell (Llívia)
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Can Ventura,https://ca.wikipedia.org/wiki/Can_Ventura,Llívia,ca,Can Ventura
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Casa de la Vila de Llívia,https://ca.wikipedia.org/wiki/Casa_de_la_Vila_de_Ll%C3%ADvia,Llívia,ca,Casa de la Villa de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Casa Freixa,https://ca.wikipedia.org/wiki/Casa_Freixa,Llívia,ca,Casa Freixa
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Casa Hospital (Llívia),https://ca.wikipedia.org/wiki/Casa_Hospital_(Ll%C3%ADvia),Llívia,ca,Casa Hospital (Llívia)
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Casa Manuel (Llívia),https://ca.wikipedia.org/wiki/Casa_Manuel_(Ll%C3%ADvia),Llívia,ca,Casa Manuel (Llívia)
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Castell de Llívia,https://ca.wikipedia.org/wiki/Castell_de_Ll%C3%ADvia,Llívia,ca,Castillo de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Creu de Toret,https://ca.wikipedia.org/wiki/Creu_de_Toret,Llívia,ca,Cruz de Toret
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Farmàcia Esteve de Llívia,https://ca.wikipedia.org/wiki/Farm%C3%A0cia_Esteve_de_Ll%C3%ADvia,Llívia,ca,Farmacia Esteve de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,"Habitatge al carrer del Raval, 6 (Llívia)","https://ca.wikipedia.org/wiki/Habitatge_al_carrer_del_Raval,_6_(Ll%C3%ADvia)",Llívia,ca,"Vivienda en la calle del Raval, 6 (Llívia)"
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,"Habitatge al carrer Forns, 9 (Llívia)","https://ca.wikipedia.org/wiki/Habitatge_al_carrer_Forns,_9_(Ll%C3%ADvia)",Llívia,ca,"Vivienda en la calle Forns, 9 (Llívia)"
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Llindes del carrer Frederic Bernades (Llívia),https://ca.wikipedia.org/wiki/Llindes_del_carrer_Frederic_Bernades_(Ll%C3%ADvia),Llívia,ca,Lindes de la calle Frederic Bernades (Llívia)
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Mare de Déu dels Àngels de Llívia,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_dels_%C3%80ngels_de_Ll%C3%ADvia,Llívia,ca,Virgen de los Ángeles de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Mas Carbonell de Gorguja,https://ca.wikipedia.org/wiki/Mas_Carbonell_de_Gorguja,Llívia,ca,Mas Carbonell de Gorguja
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Mas Travis,https://ca.wikipedia.org/wiki/Mas_Travis,Llívia,ca,Mas Travis
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Museu Municipal de Llívia,https://ca.wikipedia.org/wiki/Museu_Municipal_de_Ll%C3%ADvia,Llívia,ca,Museo Municipal de Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Portal de l'antiga església de Sant Vicenç,https://ca.wikipedia.org/wiki/Portal_de_l%27antiga_esgl%C3%A9sia_de_Sant_Vicen%C3%A7,Llívia,ca,Portal de la antigua iglesia de Sant Vicenç
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Ruïnes de la Casa Salsas,https://ca.wikipedia.org/wiki/Ru%C3%AFnes_de_la_Casa_Salsas,Llívia,ca,Ruinas de la Casa Salsas
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Sant Guillem de la Prada-Llívia,https://ca.wikipedia.org/wiki/Sant_Guillem_de_la_Prada-Ll%C3%ADvia,Llívia,ca,San Guillermo de la Prada-Llívia
Edificis de Llívia,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Ll%C3%ADvia,Torre de Bernat de So,https://ca.wikipedia.org/wiki/Torre_de_Bernat_de_So,Llívia,ca,Torre de Bernat de Son
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Geografia_de_Ll%C3%ADvia&links=graph,Llívia,ca,Gráfico
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Llista de topònims de Llívia,https://ca.wikipedia.org/wiki/Llista_de_top%C3%B2nims_de_Ll%C3%ADvia,Llívia,ca,Lista de topónimos de Llívia
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Cereja,https://ca.wikipedia.org/wiki/Cereja,Llívia,ca,Cerea
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Serra de Concellabre,https://ca.wikipedia.org/wiki/Serra_de_Concellabre,Llívia,ca,Sierra de Concellabre
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Ribera d'Er,https://ca.wikipedia.org/wiki/Ribera_d%27Er,Llívia,ca,Ribera de Er
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Gorguja,https://ca.wikipedia.org/wiki/Gorguja,Llívia,ca,Gorguja
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Serrat de Palmanill,https://ca.wikipedia.org/wiki/Serrat_de_Palmanill,Llívia,ca,Serrat de Palmanill
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Serra de Santa Llocaia,https://ca.wikipedia.org/wiki/Serra_de_Santa_Llocaia,Llívia,ca,Sierra de Santa Llocaia
Geografia de Llívia,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Ll%C3%ADvia,Serrat de Baladret,https://ca.wikipedia.org/wiki/Serrat_de_Baladret,Llívia,ca,Serrat de Baladret
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Patrimoni_monumental_de_Ll%C3%ADvia&links=graph,Llívia,ca,Gráfico
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Barraca del castell de Llívia,https://ca.wikipedia.org/wiki/Barraca_del_castell_de_Ll%C3%ADvia,Llívia,ca,Barraca del castillo de Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Barri Vell de Llívia,https://ca.wikipedia.org/wiki/Barri_Vell_de_Ll%C3%ADvia,Llívia,ca,Barrio Viejo de Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Can Carbonell (Llívia),https://ca.wikipedia.org/wiki/Can_Carbonell_(Ll%C3%ADvia),Llívia,ca,Can Carbonell (Llívia)
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Can Ventura,https://ca.wikipedia.org/wiki/Can_Ventura,Llívia,ca,Can Ventura
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Casa de la Vila de Llívia,https://ca.wikipedia.org/wiki/Casa_de_la_Vila_de_Ll%C3%ADvia,Llívia,ca,Casa de la Villa de Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Casa Freixa,https://ca.wikipedia.org/wiki/Casa_Freixa,Llívia,ca,Casa Freixa
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Casa Hospital (Llívia),https://ca.wikipedia.org/wiki/Casa_Hospital_(Ll%C3%ADvia),Llívia,ca,Casa Hospital (Llívia)
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Casa Manuel (Llívia),https://ca.wikipedia.org/wiki/Casa_Manuel_(Ll%C3%ADvia),Llívia,ca,Casa Manuel (Llívia)
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Castell de Llívia,https://ca.wikipedia.org/wiki/Castell_de_Ll%C3%ADvia,Llívia,ca,Castillo de Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Creu de Toret,https://ca.wikipedia.org/wiki/Creu_de_Toret,Llívia,ca,Cruz de Toret
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Font de l'església de la Mare de Déu dels Àngels,https://ca.wikipedia.org/wiki/Font_de_l%27esgl%C3%A9sia_de_la_Mare_de_D%C3%A9u_dels_%C3%80ngels,Llívia,ca,Fuente de la iglesia de Nuestra Señora de los Ángeles
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,"Habitatge al carrer del Raval, 6 (Llívia)","https://ca.wikipedia.org/wiki/Habitatge_al_carrer_del_Raval,_6_(Ll%C3%ADvia)",Llívia,ca,"Vivienda en la calle del Raval, 6 (Llívia)"
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,"Habitatge al carrer Forns, 9 (Llívia)","https://ca.wikipedia.org/wiki/Habitatge_al_carrer_Forns,_9_(Ll%C3%ADvia)",Llívia,ca,"Vivienda en la calle Forns, 9 (Llívia)"
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Llindes del carrer Frederic Bernades (Llívia),https://ca.wikipedia.org/wiki/Llindes_del_carrer_Frederic_Bernades_(Ll%C3%ADvia),Llívia,ca,Lindes de la calle Frederic Bernades (Llívia)
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Mare de Déu dels Àngels de Llívia,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_dels_%C3%80ngels_de_Ll%C3%ADvia,Llívia,ca,Virgen de los Ángeles de Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Mas Carbonell de Gorguja,https://ca.wikipedia.org/wiki/Mas_Carbonell_de_Gorguja,Llívia,ca,Mas Carbonell de Gorguja
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Mas Travis,https://ca.wikipedia.org/wiki/Mas_Travis,Llívia,ca,Mas Travis
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Portal de l'antiga església de Sant Vicenç,https://ca.wikipedia.org/wiki/Portal_de_l%27antiga_esgl%C3%A9sia_de_Sant_Vicen%C3%A7,Llívia,ca,Portal de la antigua iglesia de Sant Vicenç
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Ruïnes de la Casa Salsas,https://ca.wikipedia.org/wiki/Ru%C3%AFnes_de_la_Casa_Salsas,Llívia,ca,Ruinas de la Casa Salsas
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Sant Guillem de la Prada-Llívia,https://ca.wikipedia.org/wiki/Sant_Guillem_de_la_Prada-Ll%C3%ADvia,Llívia,ca,San Guillermo de la Prada-Llívia
Patrimoni monumental de Llívia,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Ll%C3%ADvia,Torre de Bernat de So,https://ca.wikipedia.org/wiki/Torre_de_Bernat_de_So,Llívia,ca,Torre de Bernat de Son
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Persones_de_Ll%C3%ADvia&links=graph,Llívia,ca,Gráfico
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Lluís Cutchet i Font,https://ca.wikipedia.org/wiki/Llu%C3%ADs_Cutchet_i_Font,Llívia,ca,Lluís Cutchet i Font
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Valentí Esparó i Giralt,https://ca.wikipedia.org/wiki/Valent%C3%AD_Espar%C3%B3_i_Giralt,Llívia,ca,Valentí Esparó y Giralt
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Francesc Fabra i Soldevila,https://ca.wikipedia.org/wiki/Francesc_Fabra_i_Soldevila,Llívia,ca,Francesc Fabra Soldevila
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Romeu de Llívia,https://ca.wikipedia.org/wiki/Romeu_de_Ll%C3%ADvia,Llívia,ca,Romeo de Llívia
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Antoni Roca i Sallent,https://ca.wikipedia.org/wiki/Antoni_Roca_i_Sallent,Llívia,ca,Antoni Roca y Sallent
Persones de Llívia,https://ca.wikipedia.org/wiki/Categoria:Persones_de_Ll%C3%ADvia,Josep Solé i Barberà,https://ca.wikipedia.org/wiki/Josep_Sol%C3%A9_i_Barber%C3%A0,Llívia,ca,Josep Solé i Barberà
Meranges,https://ca.wikipedia.org/wiki/Categoria:Meranges,Meranges,https://ca.wikipedia.org/wiki/Meranges,,ca,Meranges
Meranges,https://ca.wikipedia.org/wiki/Categoria:Meranges,Bandera de Meranges,https://ca.wikipedia.org/wiki/Bandera_de_Meranges,,ca,Bandera de Meranges
Meranges,https://ca.wikipedia.org/wiki/Categoria:Meranges,Escut de Meranges,https://ca.wikipedia.org/wiki/Escut_de_Meranges,,ca,Escudo de Meranges
Edificis de Meranges,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Meranges,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Edificis_de_Meranges&links=graph,Meranges,ca,Gráfico
Edificis de Meranges,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Meranges,Ajuntament de Meranges,https://ca.wikipedia.org/wiki/Ajuntament_de_Meranges,Meranges,ca,Ayuntamiento de Meranges
Edificis de Meranges,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Meranges,Castell de Meranges,https://ca.wikipedia.org/wiki/Castell_de_Meranges,Meranges,ca,Castillo de Meranges
Edificis de Meranges,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Meranges,Molí de Meranges,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_Meranges,Meranges,ca,Molino de Meranges
Edificis de Meranges,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Meranges,Roc del Quir (Meranges),https://ca.wikipedia.org/wiki/Roc_del_Quir_(Meranges),Meranges,ca,Roc del Quir (Meranges)
